"Address","Status Code","Title 1","Content Type","Status","Indexability","Indexability Status","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","category 1","product 1","URL Encoded Address","Crawl Timestamp"
"https://www.coxandcox.co.uk/three-ombre-tea-light-holders/","200","Three Ombre Tea Light Holders","text/html; charset=UTF-8","OK","Indexable","","29","279","","0","0","","","","","","Three Ombre Tea Light Holders","29","","0","","","","","","https://www.coxandcox.co.uk/three-ombre-tea-light-holders/","","","","","","","","","2","","16","5","0.120","393","252","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/three-ombre-tea-light-holders/","2021-09-08 16:17:19"
"https://www.coxandcox.co.uk/hoxton-media-unit/","200","Hoxton Media Unit","text/html; charset=UTF-8","OK","Indexable","","17","159","","0","0","","","","","","Hoxton Media Unit","17","","0","","","","","","https://www.coxandcox.co.uk/hoxton-media-unit/","","","","","","","","","2","","25","10","0.250","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/hoxton-media-unit/","2021-09-08 16:17:20"
"https://www.coxandcox.co.uk/three-monochrome-woven-planters/","200","NEW Three Monochrome Woven Planters","text/html; charset=UTF-8","OK","Indexable","","35","366","","0","0","","","","","","NEW Three Monochrome Woven Planters","35","","0","","","","","","https://www.coxandcox.co.uk/three-monochrome-woven-planters/","","","","","","","","","2","","22","8","0.200","393","252","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/three-monochrome-woven-planters/","2021-09-08 16:17:19"
"https://www.coxandcox.co.uk/boren-media-unit/","200","Boren Media Unit","text/html; charset=UTF-8","OK","Indexable","","16","151","","0","0","","","","","","Boren Media Unit","16","","0","","","","","","https://www.coxandcox.co.uk/boren-media-unit/","","","","","","","","","2","","23","9","0.220","394","253","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/boren-media-unit/","2021-09-08 16:17:19"
"https://www.coxandcox.co.uk/open-bottle-vase-white/","200","NEW Open Bottle Vase - White","text/html; charset=UTF-8","OK","Indexable","","28","276","","0","0","","","","","","NEW Open Bottle Vase - White","28","","0","","","","","","https://www.coxandcox.co.uk/open-bottle-vase-white/","","","","","","","","","2","","24","9","0.220","394","253","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/open-bottle-vase-white/","2021-09-08 16:17:19"
"https://www.coxandcox.co.uk/concrete-brass-media-unit/","200","Concrete & Brass Media Unit","text/html; charset=UTF-8","OK","Indexable","","27","255","","0","0","","","","","","Concrete & Brass Media Unit","27","","0","","","","","","https://www.coxandcox.co.uk/concrete-brass-media-unit/","","","","","","","","","2","","24","9","0.220","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/concrete-brass-media-unit/","2021-09-08 16:17:20"
"https://www.coxandcox.co.uk/provence-media-unit/","200","Provence Media Unit","text/html; charset=UTF-8","OK","Indexable","","19","181","","0","0","","","","","","Provence Media Unit","19","","0","","","","","","https://www.coxandcox.co.uk/provence-media-unit/","","","","","","","","","2","","30","12","0.300","394","253","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/provence-media-unit/","2021-09-08 16:17:20"
"https://www.coxandcox.co.uk/new-allston-sideboard/","200","Allston Sideboard","text/html; charset=UTF-8","OK","Indexable","","17","154","","0","0","","","","","","Allston Sideboard","17","","0","","","","","","https://www.coxandcox.co.uk/new-allston-sideboard/","","","","","","","","","2","","28","11","0.270","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/new-allston-sideboard/","2021-09-08 16:17:21"
"https://www.coxandcox.co.uk/ridge-media-unit/","200","Ridge Media Unit","text/html; charset=UTF-8","OK","Indexable","","16","150","","0","0","","","","","","Ridge Media Unit","16","","0","","","","","","https://www.coxandcox.co.uk/ridge-media-unit/","","","","","","","","","2","","24","10","0.250","395","254","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/ridge-media-unit/","2021-09-08 16:17:21"
"https://www.coxandcox.co.uk/textured-silver-topped-sideboard/","200","Textured Topped Metal Sideboard - Burnished Silver","text/html; charset=UTF-8","OK","Indexable","","50","460","","0","0","","","","","","Textured Topped Metal Sideboard - Burnished Silver","50","","0","","","","","","https://www.coxandcox.co.uk/textured-silver-topped-sideboard/","","","","","","","","","2","","24","9","0.220","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/textured-silver-topped-sideboard/","2021-09-08 16:17:20"
"https://www.coxandcox.co.uk/loft-media-unit/","200","Loft Media Unit","text/html; charset=UTF-8","OK","Indexable","","15","133","","0","0","","","","","","Loft Media Unit","15","","0","","","","","","https://www.coxandcox.co.uk/loft-media-unit/","","","","","","","","","2","","26","10","0.250","394","253","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/loft-media-unit/","2021-09-08 16:17:21"
"https://www.coxandcox.co.uk/diamond-panel-sideboard/","200","NEW Diamond Panel Sideboard","text/html; charset=UTF-8","OK","Indexable","","27","279","","0","0","","","","","","NEW Diamond Panel Sideboard","27","","0","","","","","","https://www.coxandcox.co.uk/diamond-panel-sideboard/","","","","","","","","","2","","26","10","0.250","393","252","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/diamond-panel-sideboard/","2021-09-08 16:17:21"
"https://www.coxandcox.co.uk/new-geometric-inlay-sideboard/","200","Geometric Inlay Sideboard","text/html; charset=UTF-8","OK","Indexable","","25","235","","0","0","","","","","","Geometric Inlay Sideboard","25","","0","","","","","","https://www.coxandcox.co.uk/new-geometric-inlay-sideboard/","","","","","","","","","2","","24","9","0.220","394","253","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/new-geometric-inlay-sideboard/","2021-09-08 16:17:21"
"https://www.coxandcox.co.uk/salcombe-media-unit/","200","Salcombe Media Unit","text/html; charset=UTF-8","OK","Indexable","","19","186","","0","0","","","","","","Salcombe Media Unit","19","","0","","","","","","https://www.coxandcox.co.uk/salcombe-media-unit/","","","","","","","","","2","","26","10","0.250","394","253","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/salcombe-media-unit/","2021-09-08 16:17:21"
"https://www.coxandcox.co.uk/loft-sideboard/","200","NEW Loft Sideboard","text/html; charset=UTF-8","OK","Indexable","","18","181","","0","0","","","","","","NEW Loft Sideboard","18","","0","","","","","","https://www.coxandcox.co.uk/loft-sideboard/","","","","","","","","","2","","28","11","0.270","393","252","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/loft-sideboard/","2021-09-08 16:17:20"
"https://www.coxandcox.co.uk/new-chevron-oak-low-cabinet/","200","Chevron Oak Media Unit","text/html; charset=UTF-8","OK","Indexable","","22","214","","0","0","","","","","","Chevron Oak Media Unit","22","","0","","","","","","https://www.coxandcox.co.uk/new-chevron-oak-low-cabinet/","","","","","","","","","2","","28","11","0.270","395","254","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/new-chevron-oak-low-cabinet/","2021-09-08 16:17:21"
"https://www.coxandcox.co.uk/nantes-sideboard/","200","Nantes Sideboard","text/html; charset=UTF-8","OK","Indexable","","16","157","","0","0","","","","","","Nantes Sideboard","16","","0","","","","","","https://www.coxandcox.co.uk/nantes-sideboard/","","","","","","","","","2","","24","9","0.220","394","253","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/nantes-sideboard/","2021-09-08 16:17:22"
"https://www.coxandcox.co.uk/lotte-media-unit/","200","Lotte Media Unit","text/html; charset=UTF-8","OK","Indexable","","16","144","","0","0","","","","","","Lotte Media Unit","16","","0","","","","","","https://www.coxandcox.co.uk/lotte-media-unit/","","","","","","","","","2","","26","10","0.250","394","253","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/lotte-media-unit/","2021-09-08 16:17:20"
"https://www.coxandcox.co.uk/southwold-sideboard/","200","Southwold Sideboard","text/html; charset=UTF-8","OK","Indexable","","19","187","","0","0","","","","","","Southwold Sideboard","19","","0","","","","","","https://www.coxandcox.co.uk/southwold-sideboard/","","","","","","","","","2","","26","10","0.250","394","253","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/southwold-sideboard/","2021-09-08 16:17:21"
"https://www.coxandcox.co.uk/burnished-steel-sideboard/","200","NEW Burnished Steel Sideboard","text/html; charset=UTF-8","OK","Indexable","","29","284","","0","0","","","","","","NEW Burnished Steel Sideboard","29","","0","","","","","","https://www.coxandcox.co.uk/burnished-steel-sideboard/","","","","","","","","","2","","28","11","0.270","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/burnished-steel-sideboard/","2021-09-08 16:17:22"
"https://www.coxandcox.co.uk/chesil-sideboard/","200","Chesil Sideboard","text/html; charset=UTF-8","OK","Indexable","","16","149","","0","0","","","","","","Chesil Sideboard","16","","0","","","","","","https://www.coxandcox.co.uk/chesil-sideboard/","","","","","","","","","2","","28","11","0.270","393","252","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/chesil-sideboard/","2021-09-08 16:17:22"
"https://www.coxandcox.co.uk/sheepskin-dressing-table-stool-ivory/","200","Sheepskin Dressing Table Stool - Ivory","text/html; charset=UTF-8","OK","Indexable","","38","341","","0","0","","","","","","Sheepskin Dressing Table Stool - Ivory","38","","0","","","","","","https://www.coxandcox.co.uk/sheepskin-dressing-table-stool-ivory/","","","","","","","","","2","","24","9","0.220","394","253","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/sheepskin-dressing-table-stool-ivory/","2021-09-08 16:17:22"
"https://www.coxandcox.co.uk/ridge-sideboard/","200","Ridge Sideboard","text/html; charset=UTF-8","OK","Indexable","","15","147","","0","0","","","","","","Ridge Sideboard","15","","0","","","","","","https://www.coxandcox.co.uk/ridge-sideboard/","","","","","","","","","2","","22","9","0.220","395","254","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/ridge-sideboard/","2021-09-08 16:17:21"
"https://www.coxandcox.co.uk/burnt-oak-media-unit/","200","Burnt Oak Media Unit","text/html; charset=UTF-8","OK","Indexable","","20","188","","0","0","","","","","","Burnt Oak Media Unit","20","","0","","","","","","https://www.coxandcox.co.uk/burnt-oak-media-unit/","","","","","","","","","2","","22","8","0.200","393","252","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/burnt-oak-media-unit/","2021-09-08 16:17:21"
"https://www.coxandcox.co.uk/textured-gold-topped-media-unit/","200","Textured Topped Metal Media Unit - Gold","text/html; charset=UTF-8","OK","Indexable","","39","365","","0","0","","","","","","Textured Topped Metal Media Unit - Gold","39","","0","","","","","","https://www.coxandcox.co.uk/textured-gold-topped-media-unit/","","","","","","","","","2","","24","9","0.220","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/textured-gold-topped-media-unit/","2021-09-08 16:17:21"
"https://www.coxandcox.co.uk/bergen-oak-dressing-table-black/","200","Bergen Oak Dressing Table - Black","text/html; charset=UTF-8","OK","Indexable","","33","311","","0","0","","","","","","Bergen Oak Dressing Table - Black","33","","0","","","","","","https://www.coxandcox.co.uk/bergen-oak-dressing-table-black/","","","","","","","","","2","","24","9","0.220","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/bergen-oak-dressing-table-black/","2021-09-08 16:17:22"
"https://www.coxandcox.co.uk/new-chevron-oak-dressing-table/","200","Chevron Oak Dressing Table","text/html; charset=UTF-8","OK","Indexable","","26","253","","0","0","","","","","","Chevron Oak Dressing Table","26","","0","","","","","","https://www.coxandcox.co.uk/new-chevron-oak-dressing-table/","","","","","","","","","2","","24","9","0.220","394","253","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/new-chevron-oak-dressing-table/","2021-09-08 16:17:23"
"https://www.coxandcox.co.uk/provence-sideboard/","200","Provence Sideboard","text/html; charset=UTF-8","OK","Indexable","","18","178","","0","0","","","","","","Provence Sideboard","18","","0","","","","","","https://www.coxandcox.co.uk/provence-sideboard/","","","","","","","","","2","","28","11","0.270","394","253","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/provence-sideboard/","2021-09-08 16:17:22"
"https://www.coxandcox.co.uk/southwold-media-unit/","200","Southwold Media Unit","text/html; charset=UTF-8","OK","Indexable","","20","190","","0","0","","","","","","Southwold Media Unit","20","","0","","","","","","https://www.coxandcox.co.uk/southwold-media-unit/","","","","","","","","","2","","26","10","0.250","394","253","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/southwold-media-unit/","2021-09-08 16:17:22"
"https://www.coxandcox.co.uk/bergen-oak-sideboard/","200","Bergen Oak Sideboard - Natural","text/html; charset=UTF-8","OK","Indexable","","30","283","","0","0","","","","","","Bergen Oak Sideboard - Natural","30","","0","","","","","","https://www.coxandcox.co.uk/bergen-oak-sideboard/","","","","","","","","","2","","28","11","0.270","395","254","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/bergen-oak-sideboard/","2021-09-08 16:17:22"
"https://www.coxandcox.co.uk/lotte-drawer-unit/","200","Lotte Drawer Unit","text/html; charset=UTF-8","OK","Indexable","","17","155","","0","0","","","","","","Lotte Drawer Unit","17","","0","","","","","","https://www.coxandcox.co.uk/lotte-drawer-unit/","","","","","","","","","2","","32","13","0.320","394","253","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/lotte-drawer-unit/","2021-09-08 16:17:23"
"https://www.coxandcox.co.uk/storage/storage/sideboards/?p=2","200","Modern Sideboards, Small & Low Oak Hallway & Living Room Sideboards UK","text/html; charset=UTF-8","OK","Non-Indexable","Canonicalised","70","682","","0","0","","","","","","Sideboards","10","","0","","","","","","https://www.coxandcox.co.uk/storage/storage/sideboards/","","","","","","","","","2","","9","2","0.050","413","261","","","","","","","","","","","","","HTTP/1.1","Filter Sideboards & Media Units Cabinets Coat Stands & Clothes Rails Chests of Drawers Wine Racks & Kitchen Storage Bookcases & Shelf Units Hallway & Shoe Storage Wardrobes","","https://www.coxandcox.co.uk/storage/storage/sideboards/?p=2","2021-09-08 16:17:22"
"https://www.coxandcox.co.uk/furniture/bedroom/?p=2","200","Luxury Bedroom Furniture, Modern & Vintage Bedroom Furniture Sets UK","text/html; charset=UTF-8","OK","Non-Indexable","Canonicalised","68","643","","0","0","","","","","","BEDROOM FURNITURE","17","BEDROOM FURNITURE","17","","","","","","https://www.coxandcox.co.uk/furniture/bedroom/","","","","","","","","","2","","15","4","0.100","480","294","","","","","","","","","","","","","HTTP/1.1","Filter Seating Tables Furniture Collections Custom Made Upholstery Sofas Bedroom Furniture Sofas & Armchairs Living Dining & Kitchen Hallway","","https://www.coxandcox.co.uk/furniture/bedroom/?p=2","2021-09-08 16:17:22"
"https://www.coxandcox.co.uk/furniture/bedroom/?p=4","200","Luxury Bedroom Furniture, Modern & Vintage Bedroom Furniture Sets UK","text/html; charset=UTF-8","OK","Non-Indexable","Canonicalised","68","643","","0","0","","","","","","BEDROOM FURNITURE","17","BEDROOM FURNITURE","17","","","","","","https://www.coxandcox.co.uk/furniture/bedroom/","","","","","","","","","2","","13","4","0.100","462","286","","","","","","","","","","","","","HTTP/1.1","Filter Seating Tables Furniture Collections Custom Made Upholstery Sofas Bedroom Furniture Sofas & Armchairs Living Dining & Kitchen Hallway","","https://www.coxandcox.co.uk/furniture/bedroom/?p=4","2021-09-08 16:17:22"
"https://www.coxandcox.co.uk/bergen-oak-dressing-table/","200","Bergen Oak Dressing Table - Natural","text/html; charset=UTF-8","OK","Indexable","","35","325","","0","0","","","","","","Bergen Oak Dressing Table - Natural","35","","0","","","","","","https://www.coxandcox.co.uk/bergen-oak-dressing-table/","","","","","","","","","2","","24","9","0.220","396","255","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/bergen-oak-dressing-table/","2021-09-08 16:17:23"
"https://www.coxandcox.co.uk/four-diamond-ring-baulbles/","200","NEW Four Diamond Ring Baubles","text/html; charset=UTF-8","OK","Indexable","","29","295","","0","0","","","","","","NEW Four Diamond Ring Baubles","29","","0","","","","","","https://www.coxandcox.co.uk/four-diamond-ring-baulbles/","","","","","","","","","2","","18","6","0.150","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/four-diamond-ring-baulbles/","2021-09-08 16:17:23"
"https://www.coxandcox.co.uk/furniture/bedroom/?p=3","200","Luxury Bedroom Furniture, Modern & Vintage Bedroom Furniture Sets UK","text/html; charset=UTF-8","OK","Non-Indexable","Canonicalised","68","643","","0","0","","","","","","BEDROOM FURNITURE","17","BEDROOM FURNITURE","17","","","","","","https://www.coxandcox.co.uk/furniture/bedroom/","","","","","","","","","2","","15","4","0.100","480","294","","","","","","","","","","","","","HTTP/1.1","Filter Seating Tables Furniture Collections Custom Made Upholstery Sofas Bedroom Furniture Sofas & Armchairs Living Dining & Kitchen Hallway","","https://www.coxandcox.co.uk/furniture/bedroom/?p=3","2021-09-08 16:17:22"
"https://www.coxandcox.co.uk/supersize-shatterproof-bauble-lustre/","200","NEW Supersize Shatterproof Bauble - Lustre","text/html; charset=UTF-8","OK","Indexable","","42","393","","0","0","","","","","","NEW Supersize Shatterproof Bauble - Lustre","42","","0","","","","","","https://www.coxandcox.co.uk/supersize-shatterproof-bauble-lustre/","","","","","","","","","2","","14","4","0.100","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/supersize-shatterproof-bauble-lustre/","2021-09-08 16:17:23"
"https://www.coxandcox.co.uk/vintage-mercuried-bauble-garland-blush-white/","200","NEW Vintage Mercuried Bauble Garland - Blush & White","text/html; charset=UTF-8","OK","Indexable","","52","494","","0","0","","","","","","NEW Vintage Mercuried Bauble Garland - Blush & White","52","","0","","","","","","https://www.coxandcox.co.uk/vintage-mercuried-bauble-garland-blush-white/","","","","","","","","","2","","14","4","0.100","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/vintage-mercuried-bauble-garland-blush-white/","2021-09-08 16:17:23"
"https://www.coxandcox.co.uk/twelve-glittered-baubles-blush/","200","NEW Twelve Glittered Baubles - Blush","text/html; charset=UTF-8","OK","Indexable","","36","337","","0","0","","","","","","NEW Twelve Glittered Baubles - Blush","36","","0","","","","","","https://www.coxandcox.co.uk/twelve-glittered-baubles-blush/","","","","","","","","","2","","15","5","0.120","394","253","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/twelve-glittered-baubles-blush/","2021-09-08 16:17:23"
"https://www.coxandcox.co.uk/vintage-style-golden-flowers-wire-wreath/","200","NEW Vintage Style Golden Flowers Wire Wreath","text/html; charset=UTF-8","OK","Indexable","","44","429","","0","0","","","","","","NEW Vintage Style Golden Flowers Wire Wreath","44","","0","","","","","","https://www.coxandcox.co.uk/vintage-style-golden-flowers-wire-wreath/","","","","","","","","","2","","14","4","0.100","393","252","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/vintage-style-golden-flowers-wire-wreath/","2021-09-08 16:17:24"
"https://www.coxandcox.co.uk/indoor-outdoor-rainbow-string-light-tree-colour-changing/","200","NEW Indoor Outdoor Rainbow String Light Tree - Colour Changing","text/html; charset=UTF-8","OK","Indexable","","62","582","","0","0","","","","","","NEW Indoor Outdoor Rainbow String Light Tree - Colour Changing","62","","0","","","","","","https://www.coxandcox.co.uk/indoor-outdoor-rainbow-string-light-tree-colour-changing/","","","","","","","","","2","","14","4","0.100","393","252","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/indoor-outdoor-rainbow-string-light-tree-colour-changing/","2021-09-08 16:17:24"
"https://www.coxandcox.co.uk/two-feathered-hummingbirds-small/","200","NEW Two Feathered Hummingbirds - Small","text/html; charset=UTF-8","OK","Indexable","","38","381","","0","0","","","","","","NEW Two Feathered Hummingbirds - Small","38","","0","","","","","","https://www.coxandcox.co.uk/two-feathered-hummingbirds-small/","","","","","","","","","2","","15","5","0.120","394","253","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/two-feathered-hummingbirds-small/","2021-09-08 16:17:24"
"https://www.coxandcox.co.uk/four-shatterproof-glittered-starbursts-black/","200","NEW Four Glittered Starbursts - Black","text/html; charset=UTF-8","OK","Indexable","","37","337","","0","0","","","","","","NEW Four Glittered Starbursts - Black","37","","0","","","","","","https://www.coxandcox.co.uk/four-shatterproof-glittered-starbursts-black/","","","","","","","","","2","","14","4","0.100","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/four-shatterproof-glittered-starbursts-black/","2021-09-08 16:17:24"
"https://www.coxandcox.co.uk/two-feathered-hummingbirds-large/","200","NEW Two Feathered Hummingbirds - Large","text/html; charset=UTF-8","OK","Indexable","","38","384","","0","0","","","","","","NEW Two Feathered Hummingbirds - Large","38","","0","","","","","","https://www.coxandcox.co.uk/two-feathered-hummingbirds-large/","","","","","","","","","2","","15","5","0.120","394","253","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/two-feathered-hummingbirds-large/","2021-09-08 16:17:24"
"https://www.coxandcox.co.uk/four-clip-on-brush-trees/","200","NEW Four Clip On Brush Trees","text/html; charset=UTF-8","OK","Indexable","","28","275","","0","0","","","","","","NEW Four Clip On Brush Trees","28","","0","","","","","","https://www.coxandcox.co.uk/four-clip-on-brush-trees/","","","","","","","","","2","","14","4","0.100","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/four-clip-on-brush-trees/","2021-09-08 16:17:24"
"https://www.coxandcox.co.uk/four-golden-hummingbirds/","200","NEW Four Golden Hummingbirds","text/html; charset=UTF-8","OK","Indexable","","28","289","","0","0","","","","","","NEW Four Golden Hummingbirds","28","","0","","","","","","https://www.coxandcox.co.uk/four-golden-hummingbirds/","","","","","","","","","2","","14","4","0.100","393","252","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/four-golden-hummingbirds/","2021-09-08 16:17:24"
"https://www.coxandcox.co.uk/six-floral-pearl-glass-baubles/","200","NEW Six Floral Pearl Glass Baubles","text/html; charset=UTF-8","OK","Indexable","","34","317","","0","0","","","","","","NEW Six Floral Pearl Glass Baubles","34","","0","","","","","","https://www.coxandcox.co.uk/six-floral-pearl-glass-baubles/","","","","","","","","","2","","16","5","0.120","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/six-floral-pearl-glass-baubles/","2021-09-08 16:17:24"
"https://www.coxandcox.co.uk/shatterproof-bauble-box-blush/","200","NEW Shatterproof Bauble Box - Blush","text/html; charset=UTF-8","OK","Indexable","","35","332","","0","0","","","","","","NEW Shatterproof Bauble Box - Blush","35","","0","","","","","","https://www.coxandcox.co.uk/shatterproof-bauble-box-blush/","","","","","","","","","2","","14","4","0.100","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/shatterproof-bauble-box-blush/","2021-09-08 16:17:25"
"https://www.coxandcox.co.uk/four-gold-ombre-glittered-glass-baubles-blush/","200","NEW Four Gold Ombre Glittered Glass Baubles - Blush","text/html; charset=UTF-8","OK","Indexable","","51","487","","0","0","","","","","","NEW Four Gold Ombre Glittered Glass Baubles - Blush","51","","0","","","","","","https://www.coxandcox.co.uk/four-gold-ombre-glittered-glass-baubles-blush/","","","","","","","","","2","","14","4","0.100","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/four-gold-ombre-glittered-glass-baubles-blush/","2021-09-08 16:17:25"
"https://www.coxandcox.co.uk/four-glass-ballet-shoes/","200","NEW Four Glass Ballet Shoes","text/html; charset=UTF-8","OK","Indexable","","27","264","","0","0","","","","","","NEW Four Glass Ballet Shoes","27","","0","","","","","","https://www.coxandcox.co.uk/four-glass-ballet-shoes/","","","","","","","","","2","","14","4","0.100","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/four-glass-ballet-shoes/","2021-09-08 16:17:25"
"https://www.coxandcox.co.uk/six-blush-glittered-laves-glass-baubles/","200","NEW Six Blush Glittered Leaves Glass Baubles","text/html; charset=UTF-8","OK","Indexable","","44","414","","0","0","","","","","","NEW Six Blush Glittered Leaves Glass Baubles","44","","0","","","","","","https://www.coxandcox.co.uk/six-blush-glittered-laves-glass-baubles/","","","","","","","","","2","","14","4","0.100","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/six-blush-glittered-laves-glass-baubles/","2021-09-08 16:17:25"
"https://www.coxandcox.co.uk/four-magical-unicorns/","200","NEW Four Magical Unicorns","text/html; charset=UTF-8","OK","Indexable","","25","246","","0","0","","","","","","NEW Four Magical Unicorns","25","","0","","","","","","https://www.coxandcox.co.uk/four-magical-unicorns/","","","","","","","","","2","","14","4","0.100","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/four-magical-unicorns/","2021-09-08 16:17:26"
"https://www.coxandcox.co.uk/four-feathered-glass-bird-clips-blush/","200","NEW Four Feathered Glass Bird Clips - Blush","text/html; charset=UTF-8","OK","Indexable","","43","400","","0","0","","","","","","NEW Four Feathered Glass Bird Clips - Blush","43","","0","","","","","","https://www.coxandcox.co.uk/four-feathered-glass-bird-clips-blush/","","","","","","","","","2","","14","4","0.100","393","252","","","","","","","","","","","","","HTTP/1.1","","Availability: In Stock","https://www.coxandcox.co.uk/four-feathered-glass-bird-clips-blush/","2021-09-08 16:17:25"
"https://www.coxandcox.co.uk/six-frosted-textured-baubles-blush/","200","NEW Six Frosted Textured Baubles - Blush","text/html; charset=UTF-8","OK","Indexable","","40","376","","0","0","","","","","","NEW Six Frosted Textured Baubles - Blush","40","","0","","","","","","https://www.coxandcox.co.uk/six-frosted-textured-baubles-blush/","","","","","","","","","2","","14","4","0.100","393","252","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/six-frosted-textured-baubles-blush/","2021-09-08 16:17:25"
"https://www.coxandcox.co.uk/soft-gold-deco-tree/","200","NEW Soft Gold Deco Tree","text/html; charset=UTF-8","OK","Indexable","","23","234","","0","0","","","","","","NEW Soft Gold Deco Tree","23","","0","","","","","","https://www.coxandcox.co.uk/soft-gold-deco-tree/","","","","","","","","","2","","14","4","0.100","393","252","","","","","","","","","","","","","HTTP/1.1","","","https://www.coxandcox.co.uk/soft-gold-deco-tree/","2021-09-08 16:17:26"
